emp_no,birth_date,first_name,last_name,title,from_date,to_date,salary
257019,1953-08-30,Shigehiro,Rijckaert,Engineer,1994-04-08,9999-01-01,43746
257022,1954-06-08,Dung,Lagarias,Senior Engineer,2001-09-28,9999-01-01,40000
257031,1953-06-19,Boriana,Demeyer,Senior Staff,1999-02-03,9999-01-01,57184
256790,1952-08-09,Jeanne,Rajala,Senior Staff,1999-07-16,9999-01-01,67361
256791,1953-10-21,Kellie,Ertl,Senior Engineer,1997-11-11,9999-01-01,44554
256792,1953-03-04,Kerryn,Merli,Senior Staff,1995-09-29,9999-01-01,93413
256823,1953-08-08,Divier,Bolsens,Senior Engineer,1999-12-23,9999-01-01,40000
257043,1952-07-28,Kannan,Rosiles,Senior Engineer,2001-06-22,9999-01-01,47305
257049,1953-02-15,Mohd,Erni,Engineer,1998-02-20,9999-01-01,88808
257051,1954-04-01,Remzi,Norsworthy,Senior Staff,1988-07-28,9999-01-01,78632
257052,1953-02-15,Sajjad,McAlpine,Senior Engineer,2001-09-21,9999-01-01,40000
257067,1952-06-21,Mohan,Peltason,Engineer,1996-01-05,9999-01-01,41729
257069,1952-11-09,Fumiyo,Panienski,Senior Engineer,2002-04-12,9999-01-01,68331
256826,1953-07-26,Hatsukazu,Schade,Staff,1996-12-21,9999-01-01,58031
257075,1952-04-03,Mingdong,Iisaku,Senior Engineer,2000-11-28,9999-01-01,43317
256834,1954-07-01,Guozhong,Eickenmeyer,Technique Leader,1993-07-04,9999-01-01,40000
257078,1954-10-13,Boaz,Siepmann,Engineer,1998-01-24,9999-01-01,40000
257086,1952-08-06,Xiaocheng,Ghalwash,Senior Engineer,1992-03-23,9999-01-01,57585
256835,1953-09-21,Ranga,Hofstetter,Senior Engineer,2000-06-14,9999-01-01,40000
257092,1954-10-21,Dharmaraja,Simkin,Senior Engineer,2002-05-04,9999-01-01,52182
256840,1953-12-01,Bartek,Navazio,Senior Engineer,1997-12-12,9999-01-01,51810
257099,1952-10-06,Nevin,Swan,Senior Staff,1996-08-09,9999-01-01,49711
257101,1954-01-17,Jongsuk,Brobst,Senior Engineer,1989-02-25,9999-01-01,40000
257103,1954-06-29,Rildo,Fabrizio,Senior Staff,2002-03-01,9999-01-01,40000
256842,1953-03-27,Barna,Nooteboom,Senior Engineer,2000-06-03,9999-01-01,40000
256852,1953-05-03,Shir,Tanemo,Senior Staff,2002-06-17,9999-01-01,61271
257111,1954-12-25,Kokou,Kandlur,Senior Staff,1998-11-14,9999-01-01,56413
256853,1953-01-22,Morris,Cummings,Engineer,1998-07-07,9999-01-01,50034
257127,1952-09-03,Itzchak,Camarinopoulos,Senior Engineer,1995-01-28,9999-01-01,40000
257128,1954-01-03,Dmitry,Dechter,Senior Engineer,1997-02-19,9999-01-01,40000
257235,1952-10-07,Serap,Suomi,Senior Engineer,1988-07-09,9999-01-01,41879
257133,1954-10-07,Jenwei,Gill,Senior Staff,1991-04-05,9999-01-01,40000
257152,1952-10-03,Phillip,Rosenbaum,Senior Engineer,1992-05-29,9999-01-01,40000
257154,1954-06-17,Kazuhiro,Vrecion,Senior Staff,1998-03-30,9999-01-01,63408
257156,1954-08-03,Make,Matzov,Senior Staff,1997-08-02,9999-01-01,75227
257237,1952-11-15,Steve,Mawatari,Staff,1997-10-02,9999-01-01,40000
257173,1954-03-20,Charlene,Serra,Senior Engineer,1997-01-26,9999-01-01,40000
257251,1954-08-16,Takanari,Bakhtari,Engineer,1999-10-22,9999-01-01,40000
257182,1954-03-12,Leen,Feldhoffer,Engineer,1998-07-05,9999-01-01,48892
257183,1955-01-01,Mario,Yeung,Senior Staff,1996-05-03,9999-01-01,62898
257189,1953-04-15,Arlette,Tischendorf,Senior Engineer,1989-02-23,9999-01-01,40000
257262,1952-02-10,Geraldo,Cusworth,Engineer,1997-07-31,9999-01-01,62316
257195,1952-04-26,Bogdan,Binding,Senior Staff,2001-12-29,9999-01-01,50875
257197,1953-03-26,Kagan,Sambasivam,Senior Staff,1994-08-03,9999-01-01,80493
257203,1953-06-04,Shih,Herber,Senior Staff,1999-10-13,9999-01-01,40000
257205,1954-08-31,Menkae,Heydon,Senior Staff,1994-03-25,9999-01-01,64166
257206,1952-11-22,Premal,Picco,Senior Staff,1997-08-10,9999-01-01,40000
257264,1953-12-04,Zhigen,Michaels,Senior Staff,1986-04-22,9999-01-01,42573
257217,1952-12-10,Arco,Horswill,Senior Staff,1995-02-03,9999-01-01,56645
257278,1954-12-13,Hercules,Armand,Senior Engineer,1996-08-05,9999-01-01,50778
257291,1952-02-19,Marit,Plumb,Senior Staff,1998-12-20,9999-01-01,77343
257293,1953-06-26,Giri,Langford,Technique Leader,1990-04-16,9999-01-01,59381
257298,1952-10-24,Munehiko,Atchley,Technique Leader,1999-07-20,9999-01-01,40000
257305,1954-01-18,Vidar,Validov,Senior Staff,1995-07-30,9999-01-01,90080
257412,1954-01-24,Martine,Bashian,Staff,1998-04-18,9999-01-01,85604
257416,1953-10-22,Elvis,Jullig,Engineer,1999-08-03,9999-01-01,61486
257418,1954-03-29,Nagui,Baar,Staff,1996-12-08,9999-01-01,86878
257311,1954-05-17,Bernardo,Cooke,Senior Staff,1988-08-23,9999-01-01,66997
257420,1954-03-31,Miomir,Erman,Senior Staff,2001-12-27,9999-01-01,83692
257321,1953-07-17,Guangming,Wrigley,Senior Staff,2000-06-12,9999-01-01,40000
257426,1953-11-18,Kyoichi,Fioravanti,Senior Engineer,1999-05-08,9999-01-01,40000
257430,1952-11-08,Chenye,Lodder,Senior Engineer,2002-05-13,9999-01-01,40000
257432,1954-08-16,Honglan,Birjandi,Senior Engineer,2000-06-03,9999-01-01,43163
257435,1954-12-07,Bangqing,Krybus,Senior Staff,1988-07-22,9999-01-01,46317
257437,1954-12-14,Valery,Menyhert,Engineer,1998-07-16,9999-01-01,40000
257322,1953-11-11,Kotesh,Veldwijk,Senior Staff,1996-06-16,9999-01-01,40000
257441,1954-03-07,Munehiko,Maccarone,Senior Engineer,1999-10-08,9999-01-01,47954
257336,1953-03-07,Marlo,Lanphier,Engineer,1993-11-04,9999-01-01,40000
257450,1954-03-10,Naftali,Anguita,Engineer,1999-02-17,9999-01-01,50473
257455,1952-10-20,Maris,Dratva,Senior Staff,1996-11-09,9999-01-01,69277
257456,1952-12-06,Tadahiro,Beilner,Senior Staff,1999-05-25,9999-01-01,91964
257461,1953-12-15,Leah,Ramaiah,Senior Staff,2002-04-28,9999-01-01,63105
257339,1953-08-03,Mart,Lukaszewicz,Engineer,1996-07-06,9999-01-01,40000
257466,1953-02-04,Khalil,Walston,Assistant Engineer,1997-12-31,9999-01-01,41936
257467,1952-08-23,Jacqueline,Hofmeyr,Senior Engineer,1993-05-29,9999-01-01,64625
257340,1953-06-23,Gina,Feldmann,Senior Engineer,1992-04-15,9999-01-01,40000
257348,1952-04-16,Aiichiro,Conte,Senior Staff,2000-06-17,9999-01-01,56452
257482,1952-09-08,Adamantios,Ebeling,Senior Staff,1999-02-07,9999-01-01,40000
257485,1954-02-22,JoAnne,Schade,Senior Staff,1990-08-16,9999-01-01,74705
257488,1953-06-02,Shaw,Lamma,Senior Staff,1996-10-02,9999-01-01,84843
257350,1953-08-10,Kaijung,Bardell,Senior Engineer,2000-07-12,9999-01-01,61884
257494,1953-03-28,Srinidhi,Rodite,Senior Engineer,1997-04-04,9999-01-01,54293
257357,1953-11-08,Lidong,Gomatam,Senior Engineer,1985-05-07,9999-01-01,40000
257498,1954-01-31,Taiji,Bharadwaj,Senior Staff,1996-11-20,9999-01-01,71520
257499,1954-08-22,Toshiki,Bharadwaj,Senior Staff,1997-07-10,9999-01-01,40000
257501,1953-01-30,Hilary,Bael,Staff,1997-10-08,9999-01-01,56813
257505,1954-09-02,Eran,Conta,Senior Staff,1998-07-28,9999-01-01,66882
257507,1952-03-16,Junsik,Glowinski,Senior Staff,2002-05-04,9999-01-01,40000
257510,1954-11-23,Abdelghani,Hofmeyr,Technique Leader,1993-07-16,9999-01-01,40000
257511,1953-11-24,Younwoo,Luck,Senior Staff,1992-07-02,9999-01-01,83214
257515,1952-03-14,Zhenhua,Tzvieli,Senior Engineer,2000-03-11,9999-01-01,40000
257516,1952-07-27,Arco,Baja,Senior Staff,2001-03-05,9999-01-01,48795
257523,1953-08-04,Mircea,Lupu,Senior Engineer,1992-12-26,9999-01-01,51193
257526,1954-11-11,Lalit,Ferretti,Engineer,1994-05-29,9999-01-01,40000
257529,1953-02-16,Dmitry,Theuretzbacher,Senior Staff,1997-12-16,9999-01-01,89933
257530,1952-09-24,Zejun,Yoshimura,Engineer,1999-11-26,9999-01-01,40000
257534,1953-04-22,Lunjin,Muniz,Senior Engineer,2002-01-05,9999-01-01,55023
257537,1954-07-13,Souichi,Segond,Engineer,1998-04-06,9999-01-01,42323
257538,1953-04-06,Marco,Bellmore,Senior Engineer,1996-11-26,9999-01-01,40000
257542,1953-09-27,Richard,Peternell,Senior Engineer,2001-05-27,9999-01-01,40000
257543,1954-01-08,Vivian,Himler,Senior Staff,1994-02-04,9999-01-01,40000
257546,1952-12-18,Tuval,Erde,Senior Staff,1993-11-29,9999-01-01,40000
257551,1954-12-25,Neelam,Sridhar,Senior Staff,1999-07-19,9999-01-01,40000
257561,1953-06-04,Ronghao,Christianini,Senior Engineer,1997-09-08,9999-01-01,61507
257563,1952-06-14,Moss,Oaver,Senior Staff,2000-01-15,9999-01-01,66416
257564,1952-09-19,Huan,Xiaoshan,Senior Engineer,1992-11-23,9999-01-01,91505
257578,1954-08-04,Ramachenga,Mersereau,Senior Engineer,1985-11-22,9999-01-01,44674
257584,1953-12-15,Cathie,Meriste,Technique Leader,1996-08-19,9999-01-01,48933
257587,1953-02-26,Xuejia,Rissland,Staff,1997-04-10,9999-01-01,40000
257593,1954-03-20,Ortrud,Alblas,Senior Engineer,1999-02-06,9999-01-01,47910
257362,1953-11-27,Lunjin,Jakobus,Senior Engineer,1998-12-03,9999-01-01,60782
257369,1953-11-08,Prasadram,Nannarelli,Senior Engineer,2000-07-07,9999-01-01,54587
257376,1952-02-25,Hyuncheol,Schwaller,Senior Staff,1986-10-22,9999-01-01,53692
257601,1954-02-15,Kien,Orlowski,Senior Staff,2000-12-26,9999-01-01,40000
257399,1953-12-26,Ult,Haldar,Senior Staff,1991-07-01,9999-01-01,46666
257606,1952-02-21,Aris,Underwood,Senior Engineer,2001-01-08,9999-01-01,40000
257617,1953-09-19,Hideyuki,Markovitch,Senior Engineer,1998-08-26,9999-01-01,67926
257623,1953-04-02,Becky,Validov,Staff,1995-11-24,9999-01-01,40849
257400,1952-05-11,Pasqua,Mahmud,Staff,1998-08-04,9999-01-01,40000
257628,1953-04-25,Luisa,Stille,Staff,1998-06-13,9999-01-01,56560
257630,1952-09-04,Jongsuk,Neiman,Senior Staff,1992-08-03,9999-01-01,55060
257401,1954-10-28,Steve,Scallan,Senior Engineer,1999-10-05,9999-01-01,40000
257405,1954-09-17,Van,Sambasivam,Senior Staff,1991-03-11,9999-01-01,57158
257643,1953-07-24,Abdulah,Selvestrel,Senior Engineer,1990-04-04,9999-01-01,72975
257647,1952-05-17,Keiichiro,Azuma,Engineer,1996-09-20,9999-01-01,73233
257652,1954-05-20,Naftaly,Kirkerud,Senior Staff,1995-08-21,9999-01-01,40000
257407,1952-08-24,Evgueni,Speer,Senior Staff,1996-09-01,9999-01-01,49114
257409,1952-10-31,Yuuichi,Sanella,Senior Engineer,2000-10-25,9999-01-01,41864
257659,1952-02-18,Danae,Kadhim,Senior Staff,1993-12-25,9999-01-01,65660
257665,1952-09-26,Keiichiro,Gide,Staff,1997-04-11,9999-01-01,40000
257784,1952-12-12,Kiyotoshi,Openshaw,Staff,1997-11-12,9999-01-01,64285
257667,1954-12-25,Alagu,Dechter,Senior Staff,1993-02-15,9999-01-01,40000
257671,1952-02-29,Rayond,Buescher,Senior Staff,1993-07-18,9999-01-01,40000
257672,1954-12-18,Kiyotoshi,Frolund,Engineer,1993-10-07,9999-01-01,55332
257677,1952-10-30,Doowon,Bondorf,Senior Engineer,1990-01-21,9999-01-01,51596
257682,1952-11-12,Claudi,Cummings,Engineer,1998-03-19,9999-01-01,40000
257695,1952-03-05,Tiina,Lambe,Technique Leader,1991-02-19,9999-01-01,44791
257699,1952-10-01,Gad,Zykh,Senior Engineer,1991-08-30,9999-01-01,51894
257786,1954-02-17,Valter,Mukaidono,Senior Staff,2002-06-26,9999-01-01,40000
257701,1953-11-17,Gladys,Junet,Senior Engineer,1997-09-19,9999-01-01,54489
257791,1953-03-28,Xiaoqiang,Vural,Senior Staff,2001-10-11,9999-01-01,63360
257793,1954-02-28,Mitsuyuki,Kalafatis,Senior Engineer,2001-05-20,9999-01-01,66402
257724,1954-09-27,Filipe,Bratten,Technique Leader,1994-11-20,9999-01-01,40000
257796,1954-09-10,Marko,Raney,Technique Leader,1992-08-13,9999-01-01,40000
257729,1953-12-20,Elgin,Jansch,Engineer,1995-01-02,9999-01-01,40000
257798,1953-02-01,Alselm,Samarati,Senior Engineer,1988-08-04,9999-01-01,40090
257733,1954-01-16,Adin,Toyoshima,Senior Engineer,2000-01-06,9999-01-01,57893
257800,1952-10-15,Oguz,Pettit,Senior Engineer,1995-06-27,9999-01-01,52492
257740,1954-12-13,Jaewon,Merkl,Senior Staff,1989-06-20,9999-01-01,73959
257810,1954-03-17,Alper,Leslie,Engineer,1994-03-30,9999-01-01,40000
257752,1953-03-06,Huiqun,Dredge,Senior Engineer,1995-05-15,9999-01-01,65577
257817,1952-05-31,Sanjay,Kaminger,Senior Engineer,1985-10-05,9999-01-01,65777
257818,1954-03-30,Subhash,Otillio,Senior Staff,1996-03-28,9999-01-01,43351
257775,1954-09-25,Shiv,Krohn,Senior Staff,2001-10-11,9999-01-01,62173
257777,1953-05-04,Shaleah,Holburn,Senior Staff,1998-06-30,9999-01-01,40000
257821,1953-07-09,Anyuan,Paludetto,Assistant Engineer,1995-04-15,9999-01-01,40000
257828,1952-03-26,Kristin,Iisaka,Senior Staff,1985-03-23,9999-01-01,40000
257834,1954-06-27,Bernd,Kinley,Senior Staff,1997-09-19,9999-01-01,57323
257845,1954-08-01,Uriel,Stafford,Senior Engineer,1994-05-18,9999-01-01,50502
257850,1953-07-22,Cathie,Merks,Senior Engineer,2001-08-15,9999-01-01,40000
257851,1952-10-21,Georgi,Gadepally,Senior Staff,1999-02-06,9999-01-01,70376
257971,1952-06-27,Hugo,Nivat,Senior Staff,1999-12-12,9999-01-01,40000
257860,1952-07-26,Shahar,Gill,Senior Engineer,1994-07-28,9999-01-01,48065
257975,1952-06-08,Xiaopeng,Hanratty,Senior Staff,1996-09-16,9999-01-01,51962
257977,1953-07-24,Marko,Goodrum,Senior Staff,1996-04-14,9999-01-01,52849
257982,1954-02-23,Saeed,Zaccaria,Engineer,1998-02-12,9999-01-01,51082
257863,1952-04-18,Zhiwei,Niizuma,Senior Engineer,2000-09-13,9999-01-01,59610
257987,1954-03-15,Percy,Ambroszkiewicz,Senior Staff,1998-12-13,9999-01-01,40000
257988,1953-05-05,Phule,Usdin,Senior Engineer,1998-08-30,9999-01-01,66819
257993,1954-09-22,Ronnie,Azulay,Senior Engineer,1994-10-23,9999-01-01,40000
257869,1954-07-05,Moriyoshi,Olano,Senior Staff,2000-07-30,9999-01-01,40000
258003,1953-04-03,Abdelghani,Rubsam,Staff,1996-09-26,9999-01-01,67536
257870,1952-05-03,Luigi,Linnainmaa,Senior Staff,1992-11-17,9999-01-01,40000
258005,1953-02-17,Adhemar,Aamodt,Engineer,2001-10-26,9999-01-01,40000
257876,1953-02-05,Kiam,Isard,Senior Staff,1997-10-15,9999-01-01,44891
258008,1953-05-08,Lobel,Zweizig,Senior Staff,1990-02-21,9999-01-01,40000
258009,1954-12-12,Renee,Flanders,Senior Engineer,1985-05-17,9999-01-01,40000
258017,1952-06-06,Sashi,Bamford,Engineer,1996-07-24,9999-01-01,40000
257881,1954-06-05,Frazer,Ishibashi,Senior Staff,2000-02-27,9999-01-01,81280
257888,1953-10-29,Zhensheng,Tiemann,Senior Engineer,1998-10-03,9999-01-01,41353
258041,1952-12-13,Yuchang,Jeong,Senior Engineer,1994-09-13,9999-01-01,49890
257892,1952-05-15,Leif,Zallocco,Senior Engineer,1990-08-21,9999-01-01,57204
257898,1954-10-16,Bernd,Constantine,Senior Engineer,1999-10-03,9999-01-01,48858
258053,1954-11-07,Jeanne,Bahl,Technique Leader,1998-02-02,9999-01-01,50751
258054,1954-07-24,Divier,Barinka,Senior Engineer,1997-01-12,9999-01-01,40000
258057,1954-09-26,Aksel,Shobatake,Technique Leader,1997-01-17,9999-01-01,42580
258060,1952-12-03,Brendon,Renear,Senior Engineer,1994-11-16,9999-01-01,50000
258061,1953-03-15,Elvis,Kakkar,Senior Engineer,1991-09-30,9999-01-01,43918
258068,1953-08-20,Val,Highland,Senior Engineer,1999-03-20,9999-01-01,72657
258071,1952-07-24,Herbert,Jording,Senior Engineer,1993-06-26,9999-01-01,40000
258078,1954-04-26,Hilary,Orlowski,Senior Engineer,1996-02-18,9999-01-01,88057
258084,1952-07-15,Juichirou,Setia,Senior Staff,1991-12-11,9999-01-01,54388
258089,1954-08-24,Serge,Socorro,Senior Engineer,2001-11-30,9999-01-01,51010
258090,1952-08-27,IEEE,Skrikant,Engineer,1996-07-10,9999-01-01,47559
258091,1953-09-10,Waiman,Pollock,Engineer,1997-04-10,9999-01-01,44905
258096,1952-06-21,Shirish,Mitchem,Senior Staff,1994-03-06,9999-01-01,59914
258102,1953-09-04,Uinam,Ibel,Senior Engineer,1993-08-22,9999-01-01,62600
258110,1953-03-28,Yuping,Cullers,Staff,1995-12-11,9999-01-01,63149
258125,1953-07-20,Zhensheng,Baek,Senior Engineer,1996-08-31,9999-01-01,40000
258129,1952-06-07,Doohun,Heping,Senior Engineer,1995-05-16,9999-01-01,40000
258132,1954-10-04,Haldon,Speel,Staff,1996-02-17,9999-01-01,49605
258140,1953-11-14,Boutros,Georgakopoulos,Senior Engineer,2000-07-15,9999-01-01,58933
258142,1952-09-08,Weidon,Birta,Senior Staff,1992-05-10,9999-01-01,40000
258150,1954-07-31,Mingsen,Brobst,Engineer,1998-06-03,9999-01-01,52613
257907,1953-04-14,Jacopo,Serdy,Senior Staff,1994-02-16,9999-01-01,40000
257914,1953-08-15,Garnet,Liedekerke,Senior Engineer,1988-09-26,9999-01-01,45712
257915,1953-08-15,Subir,Noriega,Senior Staff,1989-08-23,9999-01-01,87774
258153,1952-09-18,Billie,Guting,Senior Engineer,1991-04-21,9999-01-01,40000
258154,1952-06-07,Kannan,Bach,Senior Engineer,1996-04-28,9999-01-01,40000
257920,1954-09-29,Marek,Fiebach,Senior Staff,1995-05-27,9999-01-01,73779
258160,1953-12-05,Shin,Beilner,Engineer,1998-02-05,9999-01-01,40000
257934,1952-04-15,Ziyad,Baja,Senior Engineer,1987-07-14,9999-01-01,50390
258168,1952-12-30,Junsik,Pews,Senior Engineer,1993-10-13,9999-01-01,43727
258173,1954-12-03,Shuji,Basagni,Senior Engineer,1998-03-07,9999-01-01,42415
258176,1952-03-02,Honesty,Hinsberger,Engineer,1998-04-12,9999-01-01,42073
258178,1952-07-21,Fei,DeMori,Senior Engineer,1998-06-05,9999-01-01,46950
258183,1954-08-09,Paloma,Benveniste,Staff,1998-09-07,9999-01-01,68339
257942,1954-03-30,Unal,Carrera,Senior Engineer,1995-02-23,9999-01-01,40000
258185,1952-02-19,Make,Biran,Technique Leader,1993-06-28,9999-01-01,45486
258186,1954-08-16,Tiina,Jullig,Senior Engineer,1998-04-16,9999-01-01,40000
258187,1953-12-09,Sanjay,Kitai,Senior Engineer,1992-08-15,9999-01-01,54328
258194,1953-10-04,Shridhar,Albarhamtoshy,Senior Engineer,2002-05-12,9999-01-01,40000
258196,1954-10-27,Adit,Lorys,Senior Staff,1985-08-10,9999-01-01,63249
258197,1954-09-24,Saeko,Ranka,Senior Engineer,1998-03-27,9999-01-01,56257
258198,1952-08-27,Oguz,Heinisuo,Senior Engineer,1993-07-26,9999-01-01,53321
257944,1953-02-13,Saddek,Weiland,Senior Staff,1999-10-29,9999-01-01,72251
258203,1952-08-13,Kazuhiro,Skogmar,Senior Engineer,1989-09-04,9999-01-01,44527
257947,1954-04-09,Keung,Picel,Senior Staff,1996-10-19,9999-01-01,50556
258210,1953-11-29,Munehiko,Wallrath,Senior Engineer,1998-03-19,9999-01-01,45684
258211,1953-10-04,Uli,Peres,Staff,1997-06-16,9999-01-01,66122
257953,1954-01-20,Kwangyoen,Alencar,Senior Staff,1999-07-19,9999-01-01,76071
258213,1953-03-02,Gunilla,Tramer,Engineer,1995-02-23,9999-01-01,40000
258214,1954-02-18,Sandeepan,Picaronny,Senior Staff,2000-12-19,9999-01-01,55026
257955,1952-05-15,Manu,Zallocco,Staff,1997-08-28,9999-01-01,67083
257956,1953-02-04,Jaihie,McClure,Staff,1999-04-21,9999-01-01,97813
258231,1952-02-28,Yifei,Luby,Senior Staff,1998-06-04,9999-01-01,49908
258233,1953-01-24,Padma,Rodham,Senior Engineer,1999-01-26,9999-01-01,47147
257957,1953-05-04,Ugo,Pramanik,Senior Engineer,1992-06-15,9999-01-01,40000
258239,1953-08-11,Udi,Ritcey,Technique Leader,1993-07-15,9999-01-01,56202
257964,1953-12-12,Arvin,Ullian,Senior Engineer,1999-01-21,9999-01-01,40000
258250,1954-10-23,Debaprosad,Erol,Senior Staff,1998-03-05,9999-01-01,40000
257965,1954-03-07,Gio,Iwayama,Senior Staff,1996-03-19,9999-01-01,40000
258256,1954-06-02,Sahrah,Dayang,Senior Engineer,1995-11-26,9999-01-01,62652
258338,1953-01-09,Dulce,Kaltofen,Staff,1998-05-07,9999-01-01,40000
258258,1952-12-15,Xiaocheng,Crelier,Senior Engineer,1999-08-30,9999-01-01,40000
258269,1954-08-23,Aluzio,Bodoff,Engineer,1997-06-20,9999-01-01,50595
258271,1954-08-28,Mads,Peck,Senior Engineer,1991-07-29,9999-01-01,62848
258280,1953-03-20,Kazuhito,Hettesheimer,Senior Engineer,1998-10-25,9999-01-01,40000
258345,1952-06-02,Masadi,Montresor,Senior Staff,1996-04-28,9999-01-01,56628
258292,1953-05-25,Bodo,Leivant,Senior Staff,1998-11-01,9999-01-01,49669
258350,1954-06-19,Dmitry,Bergere,Senior Engineer,1998-02-16,9999-01-01,67308
258300,1953-01-14,DeForest,Gimarc,Engineer,1994-08-19,9999-01-01,61124
258306,1953-10-19,Tru,Bain,Staff,1997-03-13,9999-01-01,88233
258357,1952-12-31,Ranan,Danecki,Senior Staff,1998-09-07,9999-01-01,71913
258312,1953-12-20,Ulises,Einsfeld,Senior Staff,1994-09-06,9999-01-01,56734
258313,1952-07-16,Mori,Mawatari,Assistant Engineer,1999-02-26,9999-01-01,59467
258317,1953-08-07,Martina,Ciolek,Staff,1995-08-19,9999-01-01,46176
258318,1954-04-10,Manibrata,Remmele,Senior Engineer,1992-02-03,9999-01-01,47253
258358,1954-01-28,Byong,Zedlitz,Senior Staff,1997-05-09,9999-01-01,75376
258327,1953-11-23,Yifei,Perez,Senior Staff,2001-02-11,9999-01-01,40000
258372,1953-07-08,Stella,Fendler,Engineer,1996-01-24,9999-01-01,60739
258328,1954-12-25,Peternela,Akiyama,Senior Staff,1999-04-15,9999-01-01,40000
258375,1954-09-12,Marlo,Demos,Senior Staff,1999-01-05,9999-01-01,40000
258377,1952-04-10,Paloma,Ulupinar,Senior Staff,1999-12-26,9999-01-01,40000
258381,1954-08-30,Tiina,Willoner,Senior Staff,2000-02-11,9999-01-01,59014
258385,1953-03-14,Tsz,Vesna,Senior Staff,2000-07-21,9999-01-01,63714
258386,1953-07-11,Oscar,Ozeki,Senior Engineer,1999-06-13,9999-01-01,62143
258390,1953-02-05,Quingbo,Coney,Engineer,1999-05-24,9999-01-01,40000
258523,1954-11-06,Yechiam,Kusalik,Engineer,1996-07-28,9999-01-01,50986
258393,1953-02-08,Supot,Peral,Senior Engineer,1998-03-07,9999-01-01,40000
258529,1953-04-16,Zhigen,Merel,Engineer,1995-11-25,9999-01-01,40000
258395,1954-11-17,Vishv,Alameldin,Engineer,1997-02-23,9999-01-01,70288
258534,1953-01-14,Sandeepan,Munoz,Assistant Engineer,1994-02-19,9999-01-01,40000
258542,1954-06-21,Jessie,Streng,Engineer,1994-09-14,9999-01-01,49979
258397,1953-07-29,Diederik,Khasidashvili,Senior Staff,1992-06-19,9999-01-01,64101
258543,1953-03-19,Anneli,Vadhan,Senior Engineer,1995-08-24,9999-01-01,55811
258547,1952-02-28,Guiseppe,Kieras,Staff,1997-01-13,9999-01-01,40000
258548,1954-03-15,Jouni,Bierman,Senior Engineer,1996-03-29,9999-01-01,61244
258398,1953-07-19,Sangeeta,Lieblein,Senior Staff,1986-04-19,9999-01-01,40000
258554,1953-07-02,Yonghong,Kossowski,Technique Leader,1986-09-25,9999-01-01,40000
258399,1953-02-12,Kendra,Journel,Senior Engineer,1991-07-11,9999-01-01,58089
258555,1954-05-10,Uwe,Nyrup,Senior Engineer,2001-10-24,9999-01-01,57841
258409,1954-11-11,Prasadram,Manderick,Staff,1995-07-25,9999-01-01,56405
258564,1954-03-18,Goh,Randt,Technique Leader,1993-05-05,9999-01-01,40000
258565,1952-05-20,Tomofumi,Erdmenger,Senior Engineer,1995-06-05,9999-01-01,52222
258411,1954-05-08,Mihalis,Tchuente,Technique Leader,1989-11-18,9999-01-01,50337
258577,1954-10-02,Wuxu,Henseler,Senior Engineer,2001-10-10,9999-01-01,40000
258581,1954-03-09,Fumitaka,Ariola,Senior Engineer,1989-10-10,9999-01-01,46215
258587,1952-12-24,Francoise,Emden,Engineer,1999-08-02,9999-01-01,40000
258594,1953-12-10,Kiyokazu,Codenie,Senior Engineer,1998-09-05,9999-01-01,40000
258595,1954-01-01,Sadun,Baumann,Senior Staff,1999-05-16,9999-01-01,80161
258604,1952-06-09,Tsutomu,Rosaz,Senior Staff,1998-06-30,9999-01-01,55370
258609,1952-08-01,Adit,Birge,Senior Engineer,1993-09-27,9999-01-01,40000
258620,1953-08-09,Guther,Gajiwala,Senior Engineer,1997-01-29,9999-01-01,55097
